モジュール,DSC,,,,,,,,
チャンネル,DSC7020,,,,,,,,
データ名,Ni_5Kpm_7.7mg_20241108,,,,,,,,
測定日時,2024/11/08 14:48:32,,,,,,,,
サンプル名,Ni,,,,,,,,
サンプル質量,7.7,mg,,,,,,,
リファレンス名,Al pan,,,,,,,,
リファレンス質量,22.9,mg,,,,,,,
温度プログラム,,Cel,Cel,Cel/min,min,s,ガス１,ガス２,ストアー
,1,317,377,5,3,0.2,On,Off,On
,2,377,317,5,3,0.2,On,Off,On
,温度プログラムモード,ランプ,,,,,,,
,冷却ユニット,全自動ガス冷却,,,,,,,
オペレータ名,伊藤,,,,,,,,
組織名,,,,,,,,,
コメント,オペレータ: 伊藤,,,,,,,,
,ガス1: N2,,,,,,,,
,パン: Al,,,,,,,,
,,,,,,,,,
,,,,,,,,,
面積,,,,,,,,,
Ni_5Kpm_7.7mg_20241108  DSC,,,,,,,,,
No.,DeltaH,,,,,,,,
,mJ/mg,,,,,,,,
1,0.406088363,,,,,,,,
2,-0.388923578,,,,,,,,
,,,,,,,,,
Time,Temp.,DSC,DDSC,,,,,,
22.19666667,339.7561951,641.7660065,-20.54223633,,,,,,
22.2,339.7396545,641.8361359,-20.44555664,,,,,,
22.20333333,339.723053,641.9063873,-20.38183594,,,,,,
22.20666667,339.7065125,641.976532,-20.36791992,,,,,,
22.21,339.6899719,642.0461884,-20.39080811,,,,,,
22.21333333,339.6734314,642.1149902,-20.42706299,,,,,,
22.21666667,339.6568909,642.1822815,-20.43658447,,,,,,
22.22,339.6403809,642.2475891,-20.42541504,,,,,,
22.22333333,339.6238403,642.3132324,-20.40289307,,,,,,
22.22666667,339.6073303,642.3807678,-20.34136963,,,,,,
22.23,339.5908203,642.4478149,-20.31207275,,,,,,
22.23333333,339.5743103,642.5134888,-20.34338379,,,,,,
22.23666667,339.5578308,642.5773468,-20.37304688,,,,,,
22.24,339.5413208,642.6420898,-20.41021729,,,,,,
22.24333333,339.5248413,642.7089996,-20.46990967,,,,,,
22.24666667,339.5083618,642.7772369,-20.50286865,,,,,,
22.25,339.4918518,642.8471985,-20.51953125,,,,,,
22.25333333,339.4754028,642.9163971,-20.54260254,,,,,,
22.25666667,339.4589233,642.9833069,-20.59313965,,,,,,
22.26,339.4424744,643.0502472,-20.66802979,,,,,,
22.26333333,339.4259644,643.1178589,-20.74328613,,,,,,
22.26666667,339.4094543,643.1823578,-20.78137207,,,,,,
22.27,339.3930054,643.247818,-20.81304932,,,,,,
22.27333333,339.3764954,643.3181,-20.85736084,,,,,,
22.27666667,339.3600464,643.3912659,-20.92932129,,,,,,
22.28,339.3435059,643.4649811,-21.00476074,,,,,,
22.28333333,339.3270264,643.5394745,-21.04064941,,,,,,
22.28666667,339.3105164,643.6139984,-21.02783203,,,,,,
22.29,339.2939758,643.6857452,-20.9666748,,,,,,
22.29333333,339.2774658,643.7569885,-20.88592529,,,,,,
22.29666667,339.2609253,643.828598,-20.84454346,,,,,,
22.3,339.2444153,643.9013214,-20.87054443,,,,,,
22.30333333,339.2279053,643.9733429,-20.89764404,,,,,,
22.30666667,339.2114258,644.0437164,-20.94891357,,,,,,
22.31,339.1949158,644.1137848,-21.03936768,,,,,,
22.31333333,339.1784058,644.1838531,-21.08422852,,,,,,
22.31666667,339.1619263,644.2543182,-21.08990479,,,,,,
22.32,339.1454163,644.3248291,-21.08001709,,,,,,
22.32333333,339.1289063,644.3945007,-21.06921387,,,,,,
22.32666667,339.1123962,644.4623566,-21.0234375,,,,,,
22.33,339.0958862,644.5274811,-20.96429443,,,,,,
22.33333333,339.0794067,644.5909424,-20.86450195,,,,,,
22.33666667,339.0628662,644.6544952,-20.74346924,,,,,,
22.34,339.0463867,644.7209167,-20.62536621,,,,,,
22.34333333,339.0298767,644.7908478,-20.51092529,,,,,,
22.34666667,339.0133972,644.8607178,-20.44061279,,,,,,
22.35,338.9968872,644.9320221,-20.41900635,,,,,,
22.35333333,338.9803467,645.0035553,-20.39703369,,,,,,
22.35666667,338.9638367,645.0756226,-20.36187744,,,,,,
22.36,338.9472961,645.1483307,-20.31756592,,,,,,
22.36333333,338.9308167,645.2213898,-20.30218506,,,,,,
22.36666667,338.9142761,645.2936707,-20.32653809,,,,,,
22.37,338.8977966,645.3636017,-20.36810303,,,,,,
22.37333333,338.8812866,645.4291992,-20.41351318,,,,,,
22.37666667,338.8648071,645.4905548,-20.4810791,,,,,,
22.38,338.8482971,645.5523834,-20.5447998,,,,,,
22.38333333,338.8317871,645.6151276,-20.55725098,,,,,,
22.38666667,338.8153381,645.6789703,-20.54992676,,,,,,
22.39,338.7987976,645.7460175,-20.53179932,,,,,,
22.39333333,338.7822876,645.8145294,-20.49682617,,,,,,
22.39666667,338.7657471,645.8823853,-20.44628906,,,,,,
22.4,338.7492065,645.9491577,-20.38916016,,,,,,
22.40333333,338.732666,646.0169525,-20.34832764,,,,,,
22.40666667,338.7161255,646.0869751,-20.32159424,,,,,,
22.41,338.6996155,646.1580048,-20.34631348,,,,,,
22.41333333,338.6830444,646.2265472,-20.42230225,,,,,,
22.41666667,338.6665344,646.2946625,-20.5546875,,,,,,
22.42,338.6500244,646.3642731,-20.70739746,,,,,,
22.42333333,338.6334839,646.4339905,-20.85571289,,,,,,
22.42666667,338.6169434,646.5036774,-20.98590088,,,,,,
22.43,338.6004333,646.5726624,-21.090271,,,,,,
22.43333333,338.5838928,646.6416931,-21.14337158,,,,,,
22.43666667,338.5673828,646.7097015,-21.16864014,,,,,,
22.44,338.5508728,646.7769775,-21.19372559,,,,,,
22.44333333,338.5343628,646.8456268,-21.21569824,,,,,,
22.44666667,338.5178528,646.9156342,-21.17468262,,,,,,
22.45,338.5013123,646.9875793,-21.05456543,,,,,,
22.45333333,338.4848328,647.0617371,-20.94927979,,,,,,
22.45666667,338.4682922,647.1360931,-20.90771484,,,,,,
22.46,338.4518127,647.2097931,-20.88848877,,,,,,
22.46333333,338.4352722,647.284317,-20.88647461,,,,,,
22.46666667,338.4187622,647.3587036,-20.8861084,,,,,,
22.47,338.4022522,647.4326324,-20.87219238,,,,,,
22.47333333,338.3857117,647.5061951,-20.83428955,,,,,,
22.47666667,338.3692627,647.577713,-20.79602051,,,,,,
22.48,338.3527527,647.6473389,-20.78375244,,,,,,
22.48333333,338.3362732,647.7165527,-20.79547119,,,,,,
22.48666667,338.3197632,647.7841187,-20.82733154,,,,,,
22.49,338.3032532,647.8470459,-20.86010742,,,,,,
22.49333333,338.2867737,647.9074249,-20.8526001,,,,,,
22.49666667,338.2702942,647.9701691,-20.82202148,,,,,,
22.5,338.2538147,648.0360107,-20.7689209,,,,,,
22.50333333,338.2373352,648.1047668,-20.69512939,,,,,,
22.50666667,338.2208252,648.1745911,-20.61181641,,,,,,
22.51,338.2043762,648.2438507,-20.54681396,,,,,,
22.51333333,338.1878662,648.3106079,-20.47357178,,,,,,
22.51666667,338.1713867,648.3761139,-20.4105835,,,,,,
22.52,338.1549072,648.4418793,-20.39154053,,,,,,
22.52333333,338.1383972,648.5092621,-20.39959717,,,,,,
22.52666667,338.1218872,648.5796661,-20.44592285,,,,,,
22.53,338.1053772,648.6529236,-20.54351807,,,,,,
22.53333333,338.0888977,648.7259827,-20.65356445,,,,,,
22.53666667,338.0723877,648.7983704,-20.71783447,,,,,,
22.54,338.0559387,648.8692932,-20.73156738,,,,,,
22.54333333,338.0394287,648.9376526,-20.72424316,,,,,,
22.54666667,338.0229187,649.0053558,-20.71673584,,,,,,
22.55,338.0064697,649.0734863,-20.71435547,,,,,,
22.55333333,337.9900208,649.1419678,-20.72680664,,,,,,
22.55666667,337.9735413,649.2093201,-20.76873779,,,,,,
22.56,337.9570923,649.2773285,-20.83190918,,,,,,
22.56333333,337.9405823,649.346756,-20.91339111,,,,,,
22.56666667,337.9241333,649.4178467,-20.97070313,,,,,,
22.57,337.9076538,649.4916077,-20.96411133,,,,,,
22.57333333,337.8911438,649.563797,-20.92108154,,,,,,
22.57666667,337.8746643,649.6318665,-20.90148926,,,,,,
22.58,337.8581543,649.6975861,-20.88812256,,,,,,
22.58333333,337.8416443,649.7634277,-20.87438965,,,,,,
22.58666667,337.8251038,649.8313751,-20.88317871,,,,,,
22.59,337.8086243,649.9008942,-20.89196777,,,,,,
22.59333333,337.7920837,649.9701996,-20.8458252,,,,,,
22.59666667,337.7755737,650.0393982,-20.7588501,,,,,,
22.6,337.7590637,650.1091919,-20.72808838,,,,,,
22.60333333,337.7425232,650.1812286,-20.75500488,,,,,,
22.60666667,337.7260132,650.2550049,-20.79089355,,,,,,
22.61,337.7095032,650.3276062,-20.7824707,,,,,,
22.61333333,337.6929932,650.3981628,-20.73706055,,,,,,
22.61666667,337.6764526,650.4682312,-20.75170898,,,,,,
22.62,337.6599121,650.5397949,-20.83575439,,,,,,
22.62333333,337.6433716,650.6091461,-20.93005371,,,,,,
22.62666667,337.6268005,650.6774139,-20.98956299,,,,,,
22.63,337.6102295,650.7462158,-21.01135254,,,,,,
22.63333333,337.593689,650.813385,-21.01300049,,,,,,
22.63666667,337.5770874,650.8753967,-21.01043701,,,,,,
22.64,337.5605164,650.9370728,-21.01245117,,,,,,
22.64333333,337.5439148,651.0055389,-20.99578857,,,,,,
22.64666667,337.5273743,651.0779419,-20.956604,,,,,,
22.65,337.5108032,651.1508026,-20.92877197,,,,,,
22.65333333,337.4942627,651.2214508,-20.9397583,,,,,,
22.65666667,337.4776611,651.2915497,-20.94726563,,,,,,
22.66,337.4611206,651.3642731,-20.91888428,,,,,,
22.66333333,337.4445801,651.4380035,-20.89141846,,,,,,
22.66666667,337.4280396,651.5105743,-20.89691162,,,,,,
22.67,337.411499,651.5817108,-20.89544678,,,,,,
22.67333333,337.3949585,651.6520538,-20.89453125,,,,,,
22.67666667,337.3783875,651.7211151,-20.93334961,,,,,,
22.68,337.3618469,651.7904053,-21.02526855,,,,,,
22.68333333,337.3452759,651.8598328,-21.08056641,,,,,,
22.68666667,337.3287048,651.9293823,-21.03717041,,,,,,
22.69,337.3121338,651.9998016,-20.9329834,,,,,,
22.69333333,337.2955933,652.0718994,-20.8527832,,,,,,
22.69666667,337.2790527,652.1437073,-20.85113525,,,,,,
22.7,337.2625122,652.2130585,-20.84033203,,,,,,
22.70333333,337.2459717,652.2814484,-20.81689453,,,,,,
22.70666667,337.2294617,652.350235,-20.79840088,,,,,,
22.71,337.2129822,652.4188843,-20.81213379,,,,,,
22.71333333,337.1964417,652.4872589,-20.85534668,,,,,,
22.71666667,337.1799622,652.555603,-20.8762207,,,,,,
22.72,337.1634216,652.6233673,-20.86083984,,,,,,
22.72333333,337.1468811,652.6925201,-20.84509277,,,,,,
22.72666667,337.1303711,652.7612762,-20.87548828,,,,,,
22.73,337.1138306,652.8271027,-20.91796875,,,,,,
22.73333333,337.0973206,652.8909607,-20.94836426,,,,,,
22.73666667,337.08078,652.958725,-20.95349121,,,,,,
22.74,337.0643005,653.0290222,-20.95422363,,,,,,
22.74333333,337.04776,653.0999603,-20.93902588,,,,,,
22.74666667,337.0312805,653.1718597,-20.91247559,,,,,,
22.75,337.0147095,653.2438202,-20.90570068,,,,,,
22.75333333,336.9981995,653.3178711,-20.92199707,,,,,,
22.75666667,336.98172,653.3912201,-20.94232178,,,,,,
22.76,336.9651794,653.4605408,-20.97491455,,,,,,
22.76333333,336.9486694,653.52771,-21.00164795,,,,,,
22.76666667,336.9321594,653.5978241,-20.98883057,,,,,,
22.77,336.9156799,653.6708221,-20.98461914,,,,,,
22.77333333,336.8990784,653.7444611,-21.05273438,,,,,,
22.77666667,336.8824463,653.8180084,-21.13879395,,,,,,
22.78,336.8658447,653.8898773,-21.15087891,,,,,,
22.78333333,336.8492432,653.9588776,-21.13677979,,,,,,
22.78666667,336.8326416,654.0252075,-21.11590576,,,,,,
22.79,336.8160095,654.0923615,-21.06994629,,,,,,
22.79333333,336.799408,654.1615906,-20.98919678,,,,,,
22.79666667,336.7828064,654.2315674,-20.86505127,,,,,,
22.8,336.7662048,654.3019867,-20.76745605,,,,,,
22.80333333,336.7496033,654.3727417,-20.70373535,,,,,,
22.80666667,336.7329712,654.4424133,-20.62683105,,,,,,
22.81,336.7163391,654.5096893,-20.55505371,,,,,,
22.81333333,336.6996765,654.5778046,-20.51733398,,,,,,
22.81666667,336.6830444,654.6495209,-20.47961426,,,,,,
22.82,336.6663818,654.7214203,-20.45306396,,,,,,
22.82333333,336.6497803,654.7910309,-20.43255615,,,,,,
22.82666667,336.6331482,654.8606567,-20.41625977,,,,,,
22.83,336.6164856,654.9298859,-20.43585205,,,,,,
22.83333333,336.5998535,654.9967957,-20.46331787,,,,,,
22.83666667,336.5832214,655.0619507,-20.46112061,,,,,,
22.84,336.5665894,655.1253662,-20.45928955,,,,,,
22.84333333,336.5499878,655.1884003,-20.46734619,,,,,,
22.84666667,336.5333862,655.2500763,-20.48364258,,,,,,
22.85,336.5168152,655.3133698,-20.51147461,,,,,,
22.85333333,336.5002136,655.3819885,-20.52960205,,,,,,
22.85666667,336.4835815,655.4527435,-20.48547363,,,,,,
22.86,336.46698,655.5233002,-20.3807373,,,,,,
22.86333333,336.4503479,655.5935364,-20.32562256,,,,,,
22.86666667,336.4337158,655.6606598,-20.32415771,,,,,,
22.87,336.4170837,655.7269897,-20.28149414,,,,,,
22.87333333,336.4004822,655.7967529,-20.23077393,,,,,,
22.87666667,336.3838501,655.8669891,-20.22381592,,,,,,
22.88,336.3672485,655.9364624,-20.26959229,,,,,,
22.88333333,336.350647,656.0072021,-20.36846924,,,,,,
22.88666667,336.3340454,656.0788879,-20.49755859,,,,,,
22.89,336.3174438,656.1504517,-20.61950684,,,,,,
22.89333333,336.3008423,656.2200775,-20.65612793,,,,,,
22.89666667,336.2842712,656.2876892,-20.62261963,,,,,,
22.9,336.2676697,656.3523865,-20.63653564,,,,,,
22.90333333,336.2510986,656.4166107,-20.67608643,,,,,,
22.90666667,336.2344971,656.4847412,-20.73779297,,,,,,
22.91,336.2178955,656.5531921,-20.81488037,,,,,,
22.91333333,336.2013245,656.6174622,-20.85644531,,,,,,
22.91666667,336.1847534,656.6820068,-20.88482666,,,,,,
22.92,336.1681519,656.7484894,-20.92602539,,,,,,
22.92333333,336.1515503,656.8182373,-20.9395752,,,,,,
22.92666667,336.1349487,656.8908997,-20.90808105,,,,,,
22.93,336.1183167,656.9637756,-20.85095215,,,,,,
22.93333333,336.1016846,657.0343628,-20.82330322,,,,,,
22.93666667,336.085022,657.101944,-20.84893799,,,,,,
22.94,336.0683899,657.1712341,-20.90808105,,,,,,
22.94333333,336.0518188,657.2446136,-20.98846436,,,,,,
22.94666667,336.0351868,657.3187256,-21.02416992,,,,,,
22.95,336.0185852,657.3921814,-20.9800415,,,,,,
22.95333333,336.0019531,657.4637146,-20.93811035,,,,,,
22.95666667,335.985321,657.5358124,-20.93719482,,,,,,
22.96,335.9687195,657.6091461,-20.92913818,,,,,,
22.96333333,335.9520874,657.6813354,-20.91265869,,,,,,
22.96666667,335.9354553,657.7512817,-20.89141846,,,,,,
22.97,335.9188232,657.8189087,-20.87219238,,,,,,
22.97333333,335.9021912,657.8863068,-20.83959961,,,,,,
22.97666667,335.8855591,657.9559784,-20.815979,,,,,,
22.98,335.868927,658.0272522,-20.81762695,,,,,,
22.98333333,335.8523254,658.098053,-20.81011963,,,,,,
22.98666667,335.8356934,658.168045,-20.80023193,,,,,,
22.99,335.8190918,658.2354889,-20.76123047,,,,,,
22.99333333,335.8024597,658.2992249,-20.7354126,,,,,,
22.99666667,335.7858582,658.3621521,-20.73339844,,,,,,
23,335.7692261,658.4265442,-20.67150879,,,,,,
23.00333333,335.7526245,658.4920044,-20.57702637,,,,,,
23.00666667,335.7359924,658.5600433,-20.53088379,,,,,,
23.01,335.7193604,658.6311188,-20.55487061,,,,,,
23.01333333,335.7027283,658.7019043,-20.60906982,,,,,,
23.01666667,335.6860962,658.7696533,-20.62664795,,,,,,
23.02,335.6694946,658.8366547,-20.61877441,,,,,,
23.02333333,335.6528931,658.905777,-20.60705566,,,,,,
23.02666667,335.636322,658.9785461,-20.60522461,,,,,,
23.03,335.6196899,659.0506897,-20.59277344,,,,,,
23.03333333,335.6030884,659.1207581,-20.61730957,,,,,,
23.03666667,335.5864563,659.1917267,-20.73669434,,,,,,
23.04,335.5698242,659.2618866,-20.88977051,,,,,,
23.04333333,335.5532227,659.3275757,-21.00714111,,,,,,
23.04666667,335.5366211,659.3935089,-21.07104492,,,,,,
23.05,335.5200195,659.4624481,-21.04174805,,,,,,
23.05333333,335.5033875,659.5342407,-20.94506836,,,,,,
23.05666667,335.4867859,659.6048737,-20.89160156,,,,,,
23.06,335.4701538,659.6746979,-20.87585449,,,,,,
23.06333333,335.4535217,659.744873,-20.84912109,,,,,,
23.06666667,335.4368591,659.8152618,-20.79840088,,,,,,
23.07,335.4201965,659.8846893,-20.69787598,,,,,,
23.07333333,335.4035339,659.9517059,-20.60559082,,,,,,
23.07666667,335.3869019,660.0214233,-20.54205322,,,,,,
23.08,335.3702698,660.0967712,-20.49151611,,,,,,
23.08333333,335.3536072,660.1727142,-20.4708252,,,,,,
23.08666667,335.3369446,660.2460175,-20.45214844,,,,,,
23.09,335.320282,660.3158112,-20.42449951,,,,,,
23.09333333,335.3036194,660.3807068,-20.40783691,,,,,,
23.09666667,335.2869263,660.4443054,-20.39447021,,,,,,
23.1,335.2702942,660.5100098,-20.40509033,,,,,,
23.10333333,335.2536011,660.5752869,-20.40344238,,,,,,
23.10666667,335.2369385,660.6415863,-20.3772583,,,,,,
23.11,335.2202148,660.7078705,-20.34777832,,,,,,
23.11333333,335.2035217,660.7713165,-20.33935547,,,,,,
23.11666667,335.1868591,660.8350677,-20.29376221,,,,,,
23.12,335.170166,660.9012909,-20.17932129,,,,,,
23.12333333,335.1535034,660.9683075,-20.04455566,,,,,,
23.12666667,335.1368103,661.0329742,-19.94787598,,,,,,
23.13,335.1201172,661.0965424,-19.91967773,,,,,,
23.13333333,335.1034546,661.1638336,-19.96582031,,,,,,
23.13666667,335.0868225,661.2341156,-20.04437256,,,,,,
23.14,335.0701904,661.3047333,-20.11688232,,,,,,
23.14333333,335.0535583,661.3753357,-20.19561768,,,,,,
23.14666667,335.0369263,661.4442749,-20.26538086,,,,,,
23.15,335.0202942,661.5119629,-20.33990479,,,,,,
23.15333333,335.0036621,661.579895,-20.4609375,,,,,,
23.15666667,334.98703,661.6455383,-20.57446289,,,,,,
23.16,334.9704285,661.7083282,-20.65008545,,,,,,
23.16333333,334.9537964,661.772644,-20.7019043,,,,,,
23.16666667,334.9371643,661.8384247,-20.80828857,,,,,,
23.17,334.9205627,661.9063721,-20.94470215,,,,,,
23.17333333,334.9039307,661.9770508,-21.04559326,,,,,,
23.17666667,334.8873291,662.0477905,-21.09063721,,,,,,
23.18,334.870697,662.1177368,-21.10858154,,,,,,
23.18333333,334.8540955,662.189621,-21.10656738,,,,,,
23.18666667,334.8374634,662.2613831,-21.08422852,,,,,,
23.19,334.8208618,662.3330383,-21.10913086,,,,,,
23.19333333,334.8042908,662.407608,-21.19354248,,,,,,
23.19666667,334.7876892,662.4814606,-21.27813721,,,,,,
23.2,334.7710876,662.5531921,-21.37646484,,,,,,
23.20333333,334.7544861,662.6241608,-21.46673584,,,,,,
23.20666667,334.7378845,662.6971283,-21.50372314,,,,,,
23.21,334.721283,662.7728271,-21.49383545,,,,,,
23.21333333,334.7046814,662.8466797,-21.46069336,,,,,,
23.21666667,334.6880798,662.9200287,-21.421875,,,,,,
23.22,334.6714783,662.9925079,-21.41015625,,,,,,
23.22333333,334.6548767,663.0640564,-21.42480469,,,,,,
23.22666667,334.6382446,663.1331787,-21.45428467,,,,,,
23.23,334.6216125,663.2015533,-21.48101807,,,,,,
23.23333333,334.60495,663.2742767,-21.45611572,,,,,,
23.23666667,334.5883179,663.3496246,-21.3885498,,,,,,
23.24,334.5716858,663.4225769,-21.34716797,,,,,,
23.24333333,334.5550232,663.4938965,-21.32757568,,,,,,
23.24666667,334.5384216,663.5636597,-21.30651855,,,,,,
23.25,334.5218201,663.6303711,-21.24536133,,,,,,
23.25333333,334.5051575,663.6962585,-21.18603516,,,,,,
23.25666667,334.4885254,663.7637482,-21.15270996,,,,,,
23.26,334.4718933,663.8320465,-21.09411621,,,,,,
23.26333333,334.4552612,663.902359,-21.02215576,,,,,,
23.26666667,334.4386292,663.9761047,-21.00915527,,,,,,
23.27,334.4220276,664.0506287,-21.07012939,,,,,,
23.27333333,334.405426,664.122818,-21.10491943,,,,,,
23.27666667,334.3887939,664.1928253,-21.07727051,,,,,,
23.28,334.3721619,664.2617493,-21.05090332,,,,,,
23.28333333,334.3555298,664.3311768,-21.06060791,,,,,,
23.28666667,334.3388672,664.4008331,-21.07653809,,,,,,
23.29,334.3222351,664.4705353,-21.13183594,,,,,,
23.29333333,334.305603,664.5403595,-21.22540283,,,,,,
23.29666667,334.2890015,664.6108551,-21.30010986,,,,,,
23.3,334.2723694,664.6806335,-21.36749268,,,,,,
23.30333333,334.2557373,664.7472382,-21.39605713,,,,,,
23.30666667,334.2391052,664.8143158,-21.36547852,,,,,,
23.31,334.2224426,664.8862305,-21.29718018,,,,,,
23.31333333,334.2058105,664.9595032,-21.230896,,,,,,
23.31666667,334.1891785,665.0323639,-21.1673584,,,,,,
23.32,334.1725769,665.1045227,-21.11444092,,,,,,
23.32333333,334.1559753,665.1770477,-21.06060791,,,,,,
23.32666667,334.1393433,665.2495117,-21.01043701,,,,,,
23.33,334.1227417,665.3216705,-20.98297119,,,,,,
23.33333333,334.1061096,665.3952789,-20.97418213,,,,,,
23.33666667,334.0894775,665.4683533,-20.98223877,,,,,,
23.34,334.072876,665.541687,-20.9901123,,,,,,
23.34333333,334.0562439,665.6144867,-21.04156494,,,,,,
23.34666667,334.0396118,665.6846771,-21.14099121,,,,,,
23.35,334.0230103,665.7538605,-21.16973877,,,,,,
23.35333333,334.0063477,665.8225403,-21.13165283,,,,,,
23.35666667,333.9897461,665.889389,-21.10748291,,,,,,
23.36,333.9731445,665.954422,-21.12359619,,,,,,
23.36333333,333.9565125,666.0191498,-21.15765381,,,,,,
23.36666667,333.9398804,666.0839233,-21.14190674,,,,,,
23.37,333.9232483,666.1503906,-21.09356689,,,,,,
23.37333333,333.9066162,666.2184906,-21.04815674,,,,,,
23.37666667,333.8899841,666.288559,-21.00805664,,,,,,
23.38,333.8733215,666.3595734,-20.96282959,,,,,,
23.38333333,333.8566589,666.4312286,-20.91119385,,,,,,
23.38666667,333.8399963,666.504837,-20.86413574,,,,,,
23.39,333.8233337,666.5784607,-20.81634521,,,,,,
23.39333333,333.8067017,666.6488953,-20.75683594,,,,,,
23.39666667,333.7900696,666.7191772,-20.70996094,,,,,,
23.4,333.773468,666.7914734,-20.69696045,,,,,,
23.40333333,333.7568665,666.8664856,-20.70410156,,,,,,
23.40666667,333.7402344,666.9401398,-20.71966553,,,,,,
23.41,333.7236023,667.0093842,-20.72625732,,,,,,
23.41333333,333.7069702,667.0775299,-20.72149658,,,,,,
23.41666667,333.6903381,667.147583,-20.71289063,,,,,,
23.42,333.6737061,667.2172852,-20.67901611,,,,,,
23.42333333,333.6570435,667.2864075,-20.61181641,,,,,,
23.42666667,333.6404724,667.355072,-20.56109619,,,,,,
23.43,333.6238403,667.4214478,-20.50195313,,,,,,
23.43333333,333.6072388,667.4861603,-20.46954346,,,,,,
23.43666667,333.5906372,667.5500031,-20.50030518,,,,,,
23.44,333.5740356,667.6143646,-20.52539063,,,,,,
23.44333333,333.5574036,667.6793518,-20.51623535,,,,,,
23.44666667,333.5407715,667.7450867,-20.51074219,,,,,,
23.45,333.5241394,667.8110809,-20.5715332,,,,,,
23.45333333,333.5075378,667.8773346,-20.66491699,,,,,,
23.45666667,333.4909363,667.9450989,-20.69476318,,,,,,
23.46,333.4743042,668.0135803,-20.67938232,,,,,,
23.46333333,333.4577026,668.0801544,-20.66748047,,,,,,
23.46666667,333.4411011,668.1465149,-20.65026855,,,,,,
23.47,333.4244995,668.2160492,-20.6819458,,,,,,
23.47333333,333.4078674,668.2848206,-20.78942871,,,,,,
23.47666667,333.3912354,668.3556519,-20.93005371,,,,,,
23.48,333.3746033,668.4289246,-21.06481934,,,,,,
23.48333333,333.3580017,668.5018158,-21.15509033,,,,,,
23.48666667,333.3413391,668.5755463,-21.19940186,,,,,,
23.49,333.3246765,668.6510925,-21.20397949,,,,,,
23.49333333,333.3080444,668.7278137,-21.19244385,,,,,,
23.49666667,333.2913818,668.8016968,-21.15325928,,,,,,
23.5,333.2747498,668.8715363,-21.09191895,,,,,,
23.50333333,333.2581177,668.9401093,-21.05767822,,,,,,
23.50666667,333.2414856,669.0078888,-21.07543945,,,,,,
23.51,333.2248535,669.0764008,-21.07818604,,,,,,
23.51333333,333.2081909,669.1488342,-21.09558105,,,,,,
23.51666667,333.1915588,669.2243195,-21.12817383,,,,,,
23.52,333.1748962,669.3001099,-21.10748291,,,,,,
23.52333333,333.1582336,669.3740387,-21.09100342,,,,,,
23.52666667,333.1416321,669.4445953,-21.06829834,,,,,,
23.53,333.1250305,669.5121918,-21.01300049,,,,,,
23.53333333,333.1083984,669.5776825,-20.94104004,,,,,,
23.53666667,333.0917969,669.6421661,-20.90203857,,,,,,
23.54,333.0751648,669.7052765,-20.94891357,,,,,,
23.54333333,333.0585327,669.7692566,-21.02874756,,,,,,
23.54666667,333.0419006,669.8354187,-21.07598877,,,,,,
23.55,333.0252686,669.9032593,-21.08477783,,,,,,
23.55333333,333.008606,669.9727325,-21.03808594,,,,,,
23.55666667,332.9920044,670.0445557,-20.93939209,,,,,,
23.56,332.9754028,670.1158142,-20.85003662,,,,,,
23.56333333,332.9587708,670.1869659,-20.78430176,,,,,,
23.56666667,332.9421692,670.2587891,-20.74932861,,,,,,
23.57,332.9255066,670.3292236,-20.76068115,,,,,,
23.57333333,332.908905,670.3991852,-20.80609131,,,,,,
23.57666667,332.8922729,670.4705505,-20.87457275,,,,,,
23.58,332.8756714,670.544632,-20.95898438,,,,,,
23.58333333,332.8590698,670.6208038,-21.06079102,,,,,,
23.58666667,332.8424377,670.6948547,-21.137146,,,,,,
23.59,332.8258057,670.7650452,-21.18145752,,,,,,
23.59333333,332.8091736,670.8322144,-21.22375488,,,,,,
23.59666667,332.7925415,670.8981171,-21.28253174,,,,,,
23.6,332.7758789,670.9652405,-21.33380127,,,,,,
23.60333333,332.7592163,671.0346375,-21.33599854,,,,,,
23.60666667,332.7426147,671.104187,-21.26751709,,,,,,
23.61,332.7259827,671.1737061,-21.17376709,,,,,,
23.61333333,332.7092896,671.243866,-21.10491943,,,,,,
23.61666667,332.6926575,671.3142242,-21.0536499,,,,,,
23.62,332.6759949,671.3849792,-20.99432373,,,,,,
23.62333333,332.6593323,671.456131,-20.92236328,,,,,,
23.62666667,332.6426697,671.5279236,-20.84564209,,,,,,
23.63,332.6260376,671.5989075,-20.81103516,,,,,,
23.63333333,332.609436,671.6699829,-20.84326172,,,,,,
23.63666667,332.5928345,671.7436829,-20.91320801,,,,,,
23.64,332.5762329,671.8205566,-20.97912598,,,,,,
23.64333333,332.5596313,671.8944092,-21.00531006,,,,,,
23.64666667,332.5429993,671.9627838,-21.04595947,,,,,,
23.65,332.5263672,672.0270386,-21.0904541,,,,,,
23.65333333,332.5097351,672.0905304,-21.09887695,,,,,,
23.65666667,332.4931335,672.1557617,-21.09558105,,,,,,
23.66,332.4765015,672.2226868,-21.08624268,,,,,,
23.66333333,332.4598694,672.2912903,-21.09613037,,,,,,
23.66666667,332.4432068,672.3610077,-21.1005249,,,,,,
23.67,332.4266052,672.4297943,-21.09320068,,,,,,
23.67333333,332.4099731,672.5001068,-21.0736084,,,,,,
23.67666667,332.3933716,672.5717926,-21.0402832,,,,,,
