モジュール,DSC,,,,,,,,
チャンネル,DSC7020,,,,,,,,
データ名,BTO_5Kpm_9mg_20241115_2,,,,,,,,
測定日時,2024/11/15 15:21:14,,,,,,,,
サンプル名,BTO,,,,,,,,
サンプル質量,9,mg,,,,,,,
リファレンス名,Al pan,,,,,,,,
リファレンス質量,22.9,mg,,,,,,,
温度プログラム,,Cel,Cel,Cel/min,min,s,ガス１,ガス２,ストアー
,1,107,147,5,3,0.2,On,Off,On
,2,147,107,5,5,0.2,On,Off,On
,温度プログラムモード,ランプ,,,,,,,
,冷却ユニット,全自動ガス冷却,,,,,,,
オペレータ名,伊藤,,,,,,,,
組織名,,,,,,,,,
コメント,オペレータ: 伊藤,,,,,,,,
,ガス1: N2,,,,,,,,
,パン: Al,,,,,,,,
,,,,,,,,,
,,,,,,,,,
面積,,,,,,,,,
BTO_5Kpm_9mg_20241115_2  DSC,,,,,,,,,
No.,DeltaH,,,,,,,,
,mJ/mg,,,,,,,,
1,-0.970383861,,,,,,,,
2,0.840006949,,,,,,,,
,,,,,,,,,
Time,Temp.,DSC,DDSC,,,,,,
13.27333333,134.0086975,479.7155151,17.73156738,,,,,,
13.27666667,133.9907837,479.6856384,17.61364746,,,,,,
13.28,133.9728851,479.6557312,17.296875,,,,,,
13.28333333,133.9549866,479.6253967,16.8380127,,,,,,
13.28666667,133.937088,479.4195862,16.31213379,,,,,,
13.29,133.9191895,479.1498108,15.9206543,,,,,,
13.29333333,133.9012604,478.8156128,15.72839355,,,,,,
13.29666667,133.8833313,478.7624817,15.59472656,,,,,,
13.3,133.8654327,478.7481995,15.52001953,,,,,,
13.30333333,133.8475037,478.730896,15.47570801,,,,,,
13.30666667,133.8296356,478.709198,15.44787598,,,,,,
13.31,133.8117065,478.6808777,15.43762207,,,,,,
13.31333333,133.7937927,478.6474609,15.41271973,,,,,,
13.31666667,133.7758636,478.615448,15.42407227,,,,,,
13.32,133.7579651,478.5997925,15.51196289,,,,,,
13.32333333,133.740036,478.5986328,15.56176758,,,,,,
13.32666667,133.7221069,478.6079407,14.65539551,,,,,,
13.33,133.7041779,478.6138,12.01501465,,,,,,
13.33333333,133.6862488,478.6047668,8.931152344,,,,,,
13.33666667,133.6683197,478.5863953,6.744873047,,,,,,
13.34,133.6503906,478.5661316,6.941894531,,,,,,
13.34333333,133.6324921,478.5402527,7.029418945,,,,,,
13.34666667,133.614563,478.5158691,7.05871582,,,,,,
13.35,133.5966644,478.4875793,7.123901367,,,,,,
13.35333333,133.5787201,478.4598694,7.114379883,,,,,,
13.35666667,133.5608215,478.4312744,7.173339844,,,,,,
13.36,133.542923,478.3973694,7.604370117,,,,,,
13.36333333,133.5250244,478.3594666,8.311157227,,,,,,
13.36666667,133.5070953,478.3309937,9.079833984,,,,,,
13.37,133.4891968,478.3045959,9.714111328,,,,,,
13.37333333,133.4712982,478.2704163,10.20556641,,,,,,
13.37666667,133.4534302,478.2302551,10.59155273,,,,,,
13.38,133.4355316,478.1923828,10.87646484,,,,,,
13.38333333,133.4176636,478.164032,10.98706055,,,,,,
13.38666667,133.399765,478.1447449,11.03320313,,,,,,
13.39,133.3818512,478.1177368,11.13684082,,,,,,
13.39333333,133.3639526,478.0870056,11.12805176,,,,,,
13.39666667,133.3460236,478.054657,11.07568359,,,,,,
13.4,133.3281555,478.0040588,11.07275391,,,,,,
13.40333333,133.310257,477.9381104,11.07312012,,,,,,
13.40666667,133.2923584,477.8736572,11.03320313,,,,,,
13.41,133.2744904,477.8228455,10.99731445,,,,,,
13.41333333,133.2566223,477.7828979,10.88269043,,,,,,
13.41666667,133.2387238,477.7369385,10.75708008,,,,,,
13.42,133.2208557,477.6908875,10.6739502,,,,,,
13.42333333,133.2029877,477.652832,10.63623047,,,,,,
13.42666667,133.1850739,477.6239014,10.82226563,,,,,,
13.43,133.1671753,477.5914917,10.95666504,,,,,,
13.43333333,133.1493073,477.5588379,10.76843262,,,,,,
13.43666667,133.1314392,477.53479,10.43884277,,,,,,
13.44,133.1135406,477.5092163,10.0378418,,,,,,
13.44333333,133.0956421,477.473877,9.46472168,,,,,,
13.44666667,133.0777435,477.4385681,8.939208984,,,,,,
13.45,133.059845,477.4125061,8.545898438,,,,,,
13.45333333,133.0419769,477.3922729,8.410766602,,,,,,
13.45666667,133.0241089,477.3692017,8.401245117,,,,,,
13.46,133.0062103,477.3375244,8.385864258,,,,,,
13.46333333,132.9882965,477.3058167,8.380737305,,,,,,
13.46666667,132.9703979,477.2721863,8.44152832,,,,,,
13.47,132.9525299,477.2341003,8.460205078,,,,,,
13.47333333,132.9346313,477.2097168,8.284790039,,,,,,
13.47666667,132.9167938,477.2030945,8.015258789,,,,,,
13.48,132.8989563,477.199646,7.90246582,,,,,,
13.48333333,132.8810883,477.1906738,7.806884766,,,,,,
13.48666667,132.8632202,477.1723328,7.600341797,,,,,,
13.49,132.8453827,477.1473694,7.338134766,,,,,,
13.49333333,132.8275146,477.1187134,7.01550293,,,,,,
13.49666667,132.8097076,477.0827026,6.69140625,,,,,,
13.5,132.7918549,477.0372314,6.406860352,,,,,,
13.50333333,132.7740479,476.9927673,6.056396484,,,,,,
13.50666667,132.7562103,476.9524841,5.733032227,,,,,,
13.51,132.7384338,476.9180908,5.393920898,,,,,,
13.51333333,132.7206268,476.891571,5.188842773,,,,,,
13.51666667,132.7028198,476.8803406,5.180419922,,,,,,
13.52,132.6850128,476.87323,5.169433594,,,,,,
13.52333333,132.6671753,476.8534546,5.042724609,,,,,,
13.52666667,132.6493988,476.8311157,4.791137695,,,,,,
13.53,132.6315918,476.8155518,4.28503418,,,,,,
13.53333333,132.6137695,476.8138733,3.788085938,,,,,,
13.53666667,132.5959625,476.8217468,3.50793457,,,,,,
13.54,132.5781555,476.8230286,3.339477539,,,,,,
13.54333333,132.5603485,476.8179932,3.062988281,,,,,,
13.54666667,132.542572,476.8147278,2.667480469,,,,,,
13.55,132.524765,476.8088684,2.225097656,,,,,,
13.55333333,132.506958,476.7953491,1.91015625,,,,,,
13.55666667,132.4891815,476.7791748,1.634399414,,,,,,
13.56,132.4713745,476.7703857,1.449829102,,,,,,
13.56333333,132.4535675,476.7735596,1.201904297,,,,,,
13.56666667,132.4357605,476.7782898,0.819946289,,,,,,
13.57,132.4179382,476.7924805,0.462524414,,,,,,
13.57333333,132.4001312,476.8125,0.310180664,,,,,,
13.57666667,132.3822937,476.8172913,0.469848633,,,,,,
13.58,132.3644867,476.7969055,0.706420898,,,,,,
13.58333333,132.3466492,476.7691956,0.663574219,,,,,,
13.58666667,132.3288116,476.7526855,0.470214844,,,,,,
13.59,132.3109741,476.7493896,0.373168945,,,,,,
13.59333333,132.2931061,476.7468567,0.337646484,,,,,,
13.59666667,132.2752686,476.7443542,0.208740234,,,,,,
13.6,132.257431,476.7525635,0.174316406,,,,,,
13.60333333,132.2395935,476.7610474,0.458862305,,,,,,
13.60666667,132.2217407,476.7684021,0.884033203,,,,,,
13.61,132.2039337,476.7790527,1.190185547,,,,,,
13.61333333,132.1860962,476.7861938,1.403686523,,,,,,
13.61666667,132.1682587,476.7845764,1.552368164,,,,,,
13.62,132.1504822,476.770813,1.494873047,,,,,,
13.62333333,132.1326447,476.7631226,1.186523438,,,,,,
13.62666667,132.1148376,476.7704773,0.715942383,,,,,,
13.63,132.0970001,476.7814636,0.415283203,,,,,,
13.63333333,132.0791931,476.7782898,0.338745117,,,,,,
13.63666667,132.0613861,476.7722778,0.172119141,,,,,,
13.64,132.0435944,476.765625,0.010986328,,,,,,
13.64333333,132.0257874,476.7474976,0.08605957,,,,,,
13.64666667,132.0079803,476.7169189,0.146118164,,,,,,
13.65,131.9901733,476.6906128,0.049072266,,,,,,
13.65333333,131.9723663,476.6837463,-0.101074219,,,,,,
13.65666667,131.9545898,476.6882019,-0.219726563,,,,,,
13.66,131.9367828,476.687561,-0.227416992,,,,,,
13.66333333,131.9190063,476.6826477,-0.212402344,,,,,,
13.66666667,131.9012299,476.6896667,-0.202148438,,,,,,
13.67,131.8834534,476.7088928,-0.112792969,,,,,,
13.67333333,131.8656464,476.7185669,-0.10949707,,,,,,
13.67666667,131.8478546,476.7239685,-0.358154297,,,,,,
13.68,131.8300781,476.7387695,-0.725463867,,,,,,
13.68333333,131.8123016,476.7503967,-1.230834961,,,,,,
13.68666667,131.7945251,476.7495422,-1.865478516,,,,,,
13.69,131.7767487,476.7592163,-2.329101563,,,,,,
13.69333333,131.7589722,476.7808838,-2.475219727,,,,,,
13.69666667,131.7411957,476.8007507,-2.327270508,,,,,,
13.7,131.7234497,476.8038635,-2.175292969,,,,,,
13.70333333,131.7056732,476.7891846,-2.263916016,,,,,,
13.70666667,131.6878967,476.7803955,-2.390991211,,,,,,
13.71,131.6701355,476.78479,-2.348876953,,,,,,
13.71333333,131.652359,476.7877197,-2.276733398,,,,,,
13.71666667,131.634613,476.7961426,-2.143798828,,,,,,
13.72,131.6168365,476.8162231,-1.878295898,,,,,,
13.72333333,131.5990906,476.8453369,-1.443969727,,,,,,
13.72666667,131.5812836,476.8763123,-1.082519531,,,,,,
13.73,131.5635376,476.894989,-0.927612305,,,,,,
13.73333333,131.5457916,476.894104,-0.814086914,,,,,,
13.73666667,131.5280457,476.8861084,-0.756591797,,,,,,
13.74,131.5102692,476.8738098,-0.809692383,,,,,,
13.74333333,131.4925537,476.8701477,-1.044067383,,,,,,
13.74666667,131.474762,476.8782654,-1.273681641,,,,,,
13.75,131.457016,476.8882751,-1.286865234,,,,,,
13.75333333,131.43927,476.9015808,-1.155395508,,,,,,
13.75666667,131.421524,476.9039917,-1.104125977,,,,,,
13.76,131.4037781,476.8931885,-1.088378906,,,,,,
13.76333333,131.3860321,476.878479,-1.068237305,,,,,,
13.76666667,131.3682861,476.8529968,-1.033081055,,,,,,
13.77,131.3505402,476.8322754,-1.021728516,,,,,,
13.77333333,131.3327942,476.8314209,-1.28137207,,,,,,
13.77666667,131.3150177,476.8457031,-1.704345703,,,,,,
13.78,131.2972565,476.8641052,-2.130981445,,,,,,
13.78333333,131.2795105,476.8797607,-2.588378906,,,,,,
13.78666667,131.2617645,476.887146,-2.907348633,,,,,,
13.79,131.2440186,476.8898621,-3.171020508,,,,,,
13.79333333,131.2262726,476.8864136,-3.296264648,,,,,,
13.79666667,131.2084961,476.8809814,-3.355224609,,,,,,
13.8,131.1907501,476.8874512,-3.623291016,,,,,,
13.80333333,131.1729736,476.906189,-3.968994141,,,,,,
13.80666667,131.1552277,476.933136,-4.3125,,,,,,
13.81,131.1374817,476.9606018,-4.699584961,,,,,,
13.81333333,131.1197205,476.9874573,-4.896972656,,,,,,
13.81666667,131.101944,477.0185242,-4.828125,,,,,,
13.82,131.084198,477.0454102,-4.583862305,,,,,,
13.82333333,131.0664215,477.0709229,-4.368530273,,,,,,
13.82666667,131.0486755,477.1007996,-4.467773438,,,,,,
13.83,131.0309296,477.1317139,-4.690063477,,,,,,
13.83333333,131.0131836,477.1600037,-4.775024414,,,,,,
13.83666667,130.9954071,477.1774597,-4.83581543,,,,,,
13.84,130.9776611,477.1925354,-5.021118164,,,,,,
13.84333333,130.9599152,477.2099609,-5.192504883,,,,,,
13.84666667,130.9421539,477.2228088,-5.136108398,,,,,,
13.85,130.924408,477.2290955,-4.821533203,,,,,,
13.85333333,130.906662,477.2350159,-4.479858398,,,,,,
13.85666667,130.8889465,477.2391357,-4.222045898,,,,,,
13.86,130.8712311,477.2390137,-4.097900391,,,,,,
13.86333333,130.8535156,477.2349548,-4.133789063,,,,,,
13.86666667,130.8358002,477.2446289,-4.177734375,,,,,,
13.87,130.8180847,477.2694397,-4.168945313,,,,,,
13.87333333,130.8003387,477.2857666,-4.164916992,,,,,,
13.87666667,130.7826233,477.2857666,-4.368896484,,,,,,
13.88,130.7649078,477.2907104,-4.754882813,,,,,,
13.88333333,130.7471771,477.3143921,-5.069824219,,,,,,
13.88666667,130.7294617,477.3397217,-5.331298828,,,,,,
13.89,130.7117462,477.349823,-5.708862305,,,,,,
13.89333333,130.6940308,477.347229,-6.192260742,,,,,,
13.89666667,130.6762848,477.3492432,-6.680419922,,,,,,
13.9,130.6585693,477.3631897,-7.014038086,,,,,,
13.90333333,130.6408844,477.3873596,-7.133422852,,,,,,
13.90666667,130.6231689,477.4178467,-7.171508789,,,,,,
13.91,130.605484,477.4490662,-6.94921875,,,,,,
13.91333333,130.5877991,477.4779663,-6.827270508,,,,,,
13.91666667,130.5700989,477.5126648,-7.106323242,,,,,,
13.92,130.5523834,477.5571899,-7.499633789,,,,,,
13.92333333,130.5346985,477.603241,-7.685302734,,,,,,
13.92666667,130.5170135,477.6428833,-7.716064453,,,,,,
13.93,130.4993286,477.6812134,-7.761474609,,,,,,
13.93333333,130.4816437,477.7244263,-7.980102539,,,,,,
13.93666667,130.4639587,477.7719727,-8.28515625,,,,,,
13.94,130.4462433,477.8123169,-8.438232422,,,,,,
13.94333333,130.4285583,477.8295898,-8.335327148,,,,,,
13.94666667,130.4108734,477.8327026,-8.124389648,,,,,,
13.95,130.3931732,477.8352966,-7.847900391,,,,,,
13.95333333,130.3754578,477.839447,-7.635131836,,,,,,
13.95666667,130.3577728,477.862915,-7.442871094,,,,,,
13.96,130.3400574,477.8954773,-7.229370117,,,,,,
13.96333333,130.3223419,477.9259033,-6.961669922,,,,,,
13.96666667,130.304657,477.9568481,-6.656616211,,,,,,
13.97,130.286972,477.9833984,-6.440551758,,,,,,
13.97333333,130.2692566,478.0038757,-6.230712891,,,,,,
13.97666667,130.2515717,478.0250549,-6.059692383,,,,,,
13.98,130.2338562,478.0491028,-6.023071289,,,,,,
13.98333333,130.216156,478.0637817,-6.198120117,,,,,,
13.98666667,130.1984711,478.0742188,-6.697631836,,,,,,
13.99,130.1807556,478.083374,-7.252807617,,,,,,
13.99333333,130.1631012,478.0931396,-7.739135742,,,,,,
13.99666667,130.1453857,478.106781,-8.064697266,,,,,,
14,130.1276703,478.1239624,-8.162109375,,,,,,
14.00333333,130.1100922,478.1496582,-8.193603516,,,,,,
14.00666667,130.092514,478.1700134,-8.197631836,,,,,,
14.01,130.0749359,478.1879272,-8.09765625,,,,,,
14.01333333,130.0573578,478.2094421,-8.048950195,,,,,,
14.01666667,130.0397491,478.2353516,-8.14050293,,,,,,
14.02,130.022171,478.2739563,-8.337890625,,,,,,
14.02333333,130.0045624,478.3182373,-8.556884766,,,,,,
14.02666667,129.9869537,478.364563,-8.879516602,,,,,,
14.03,129.9693451,478.4146118,-8.971435547,,,,,,
14.03333333,129.951767,478.4608765,-8.742553711,,,,,,
14.03666667,129.9341736,478.5003662,-9.006225586,,,,,,
14.04,129.9165649,478.5408936,-9.632080078,,,,,,
14.04333333,129.8989563,478.5766907,-9.646728516,,,,,,
14.04666667,129.8813782,478.6099854,-9.491821289,,,,,,
14.05,129.8637695,478.636261,-9.549682617,,,,,,
14.05333333,129.8461914,478.6549683,-9.746337891,,,,,,
14.05666667,129.8285828,478.6767578,-10.18908691,,,,,,
14.06,129.8109741,478.7114563,-10.60290527,,,,,,
14.06333333,129.793396,478.7522583,-10.80944824,,,,,,
14.06666667,129.7758179,478.7893066,-11.08740234,,,,,,
14.07,129.7582397,478.8299561,-11.47155762,,,,,,
14.07333333,129.7406616,478.8202515,-11.89416504,,,,,,
14.07666667,129.7230835,478.8150635,-12.54821777,,,,,,
14.08,129.7054749,478.8878784,-13.28979492,,,,,,
14.08333333,129.687912,478.9335022,-14.11889648,,,,,,
14.08666667,129.6703339,478.9447327,-15.24462891,,,,,,
14.09,129.6527557,478.9622192,-16.78967285,,,,,,
14.09333333,129.6351471,478.9895325,-19.10742188,,,,,,
14.09666667,129.6175995,479.038208,-21.8338623,,,,,,
14.1,129.6000214,479.1039734,-24.92358398,,,,,,
14.10333333,129.5824432,479.1672974,-28.18981934,,,,,,
14.10666667,129.5648956,479.2284851,-31.63549805,,,,,,
14.11,129.5473175,479.3046265,-35.45874023,,,,,,
14.11333333,129.5297699,479.3865967,-39.80419922,,,,,,
14.11666667,129.5122223,479.4768677,-44.95019531,,,,,,
14.12,129.4946442,479.57724,-49.81933594,,,,,,
14.12333333,129.477066,479.6802979,-54.36474609,,,,,,
14.12666667,129.4595032,479.7972412,-59.8659668,,,,,,
14.13,129.4419556,479.9377441,-66.20471191,,,,,,
14.13333333,129.424408,480.1249695,-73.08654785,,,,,,
14.13666667,129.4068604,480.3579712,-80.76196289,,,,,,
14.14,129.3893433,480.6210632,-89.54333496,,,,,,
14.14333333,129.3717957,480.9242859,-100.2854004,,,,,,
14.14666667,129.3542786,481.2409058,-114.0351563,,,,,,
14.15,129.336731,481.5822754,-131.2606201,,,,,,
14.15333333,129.3191833,481.9500732,-151.5531006,,,,,,
14.15666667,129.3016052,482.3480225,-174.6016846,,,,,,
14.16,129.2840881,482.7814636,-199.9354248,,,,,,
14.16333333,129.2665558,483.2227783,-227.1569824,,,,,,
14.16666667,129.2490387,483.6811829,-256.2275391,,,,,,
14.17,129.2315521,484.1923828,-287.7513428,,,,,,
14.17333333,129.214035,484.7587585,-323.4378662,,,,,,
14.17666667,129.1965179,485.3910828,-364.8607178,,,,,,
14.18,129.1790314,486.118988,-414.394043,,,,,,
14.18333333,129.1615448,486.9877319,-474.8833008,,,,,,
14.18666667,129.1440582,488.0610962,-549.6877441,,,,,,
14.19,129.1265717,489.4147339,-642.9587402,,,,,,
14.19333333,129.1090698,491.0582275,-758.3269043,,,,,,
14.19666667,129.0916138,492.9498291,-899.1174316,,,,,,
14.2,129.0741882,495.0612793,-1068.911133,,,,,,
14.20333333,129.0567627,497.3541565,-1272.470215,,,,,,
14.20666667,129.0393066,499.8009033,-1514.259888,,,,,,
14.21,129.0218811,502.4300537,-1797.191895,,,,,,
14.21333333,129.0044556,505.3514404,-2123.171631,,,,,,
14.21666667,128.9870148,508.7351685,-2492.413086,,,,,,
14.22,128.9695892,512.7266235,-2901.916016,,,,,,
14.22333333,128.9521942,517.5455627,-3346.389648,,,,,,
14.22666667,128.9347992,523.4437256,-3818.4375,,,,,,
14.23,128.9174347,530.7221069,-4309.18457,,,,,,
14.23333333,128.9001007,539.7212524,-4810.376953,,,,,,
14.23666667,128.882782,550.7286987,-5316.115234,,,,,,
14.24,128.865509,564.024231,-5822.360352,,,,,,
14.24333333,128.8482971,579.9611206,-6327.555664,,,,,,
14.24666667,128.8310852,598.9204712,-6831.046875,,,,,,
14.25,128.8139343,621.2183228,-7330.541016,,,,,,
14.25333333,128.7968292,647.0857544,-7821.287109,,,,,,
14.25666667,128.7797699,676.6339111,-8295.705078,,,,,,
14.26,128.7628021,709.7590942,-8746.158203,,,,,,
14.26333333,128.7459106,746.1351929,-9166.256836,,,,,,
14.26666667,128.7290955,785.2797241,-9548.439453,,,,,,
14.27,128.7123566,826.564209,-9884.738281,,,,,,
14.27333333,128.695694,869.3226318,-10166.72656,,,,,,
14.27666667,128.6791077,912.9729614,-10386.36328,,,,,,
14.28,128.6625671,957.06073,-10536.76465,,,,,,
14.28333333,128.6461029,1001.320679,-10610.67871,,,,,,
14.28666667,128.6296844,1045.654541,-10599.65234,,,,,,
14.29,128.6133423,1089.928101,-10495.52148,,,,,,
14.29333333,128.5970917,1133.881897,-10291.78906,,,,,,
14.29666667,128.5808868,1177.107178,-9983.87207,,,,,,
14.3,128.5646973,1219.094788,-9570.584961,,,,,,
14.30333333,128.5485687,1259.430603,-9056.433594,,,,,,
14.30666667,128.5324402,1297.761047,-8450.796875,,,,,,
14.31,128.5163879,1333.679871,-7766.389648,,,,,,
14.31333333,128.5003204,1366.810364,-7018.702148,,,,,,
14.31666667,128.4842529,1396.786194,-6223.397461,,,,,,
14.32,128.4681854,1423.28241,-5393.616211,,,,,,
14.32333333,128.4520721,1446.006775,-4540.001953,,,,,,
14.32666667,128.4359436,1464.654968,-3668.547363,,,,,,
14.33,128.419754,1478.893127,-2782.484619,,,,,,
14.33333333,128.4035492,1488.421936,-1886.674805,,,,,,
14.33666667,128.3872375,1493.005676,-988.9020996,,,,,,
14.34,128.3708954,1492.489197,-99.81884766,,,,,,
14.34333333,128.3544769,1486.893738,770.1621094,,,,,,
14.34666667,128.3379517,1476.496399,1613.478516,,,,,,
14.35,128.3213501,1461.739441,2422.946045,,,,,,
14.35333333,128.3046417,1443.183899,3191.529053,,,,,,
14.35666667,128.2878265,1421.499084,3913.266357,,,,,,
14.36,128.2709045,1397.313049,4582.960938,,,,,,
14.36333333,128.2539063,1371.167664,5196.44043,,,,,,
14.36666667,128.2367859,1343.512878,5749.795898,,,,,,
14.37,128.2195892,1314.579529,6239.030273,,,,,,
14.37333333,128.2023163,1284.54364,6660.148438,,,,,,
14.37666667,128.1849823,1253.666931,7010.142578,,,,,,
14.38,128.1674957,1222.320251,7286.873047,,,,,,
14.38333333,128.1499786,1190.921326,7489.646484,,,,,,
14.38666667,128.1323395,1159.798767,7620.845215,,,,,,
14.39,128.1146393,1129.184998,7685.463867,,,,,,
14.39333333,128.0968781,1099.285156,7690.077148,,,,,,
14.39666667,128.0790253,1070.259949,7642.560059,,,,,,
14.4,128.061142,1042.211792,7551.635742,,,,,,
14.40333333,128.0432281,1015.201233,7424.779297,,,,,,
14.40666667,128.0252838,989.2670898,7268.230469,,,,,,
14.41,128.0072784,964.4307251,7086.412109,,,,,,
14.41333333,127.9892807,940.6998291,6881.771484,,,,,,
14.41666667,127.9712448,918.0731812,6657.391113,,,,,,
14.42,127.9531784,896.5252075,6417.389648,,,,,,
14.42333333,127.9351196,876.0361328,6167.264648,,,,,,
14.42666667,127.9170227,856.5667725,5912.376953,,,,,,
14.43,127.8989258,838.0714722,5656.246094,,,,,,
14.43333333,127.8808594,820.5054321,5401.452148,,,,,,
14.43666667,127.8627701,803.8262329,5150.532227,,,,,,
14.44,127.8447037,787.9987183,4905.654297,,,,,,
14.44333333,127.8266068,772.9546509,4667.944336,,,,,,
14.44666667,127.8085175,758.6791992,4437.903809,,,,,,
14.45,127.7904205,745.1526489,4216.021484,,,,,,
14.45333333,127.7723541,732.3483276,4002.757324,,,,,,
14.45666667,127.7542648,720.2250366,3798.721191,,,,,,
14.46,127.7361984,708.7480469,3604.09375,,,,,,
14.46333333,127.7181015,697.8851929,3418.64502,,,,,,
14.46666667,127.7000351,687.5751343,3242.133789,,,,,,
14.47,127.6820068,677.7735596,3073.966797,,,,,,
14.47333333,127.6640015,668.474884,2913.974854,,,,,,
14.47666667,127.6459961,659.6722412,2761.875977,,,,,,
14.48,127.6280212,651.3233032,2617.387939,,,,,,
14.48333333,127.610054,643.3892822,2480.223633,,,,,,
14.48666667,127.5920792,635.8733215,2350.053955,,,,,,
14.49,127.5741043,628.7741699,2226.897217,,,,,,
14.49333333,127.55616,622.0742493,2110.112305,,,,,,
14.49666667,127.5382156,615.7370911,1999.540283,,,,,,
14.5,127.5203094,609.7190552,1894.952637,,,,,,
14.50333333,127.5023956,604.0062256,1796.202393,,,,,,
14.50666667,127.4845123,598.5935974,1702.682739,,,,,,
14.51,127.466629,593.4809875,1613.674072,,,,,,
14.51333333,127.4487457,588.6586304,1528.780884,,,,,,
14.51666667,127.4308624,584.0914917,1448.144165,,,,,,
14.52,127.4129791,579.769104,1371.990601,,,,,,
14.52333333,127.3951263,575.6713562,1299.527344,,,,,,
14.52666667,127.3773346,571.7671204,1230.540894,,,,,,
14.53,127.3595505,568.0427246,1165.430054,,,,,,
14.53333333,127.3417587,564.508667,1104.447144,,,,,,
14.53666667,127.3239975,561.1765442,1047.110229,,,,,,
14.54,127.3062668,558.0163574,992.5913086,,,,,,
14.54333333,127.2885056,555.0084839,940.7347412,,,,,,
14.54666667,127.2708054,552.1486206,891.6064453,,,,,,
14.55,127.2530746,549.4376526,845.1148682,,,,,,
14.55333333,127.2353439,546.8804626,801.7371826,,,,,,
14.55666667,127.2176361,544.4830017,761.0526123,,,,,,
14.56,127.1999359,542.2110291,722.7052002,,,,,,
14.56333333,127.1822662,540.0441284,686.8937988,,,,,,
14.56666667,127.164566,538.0086975,652.7731934,,,,,,
14.57,127.1469574,536.0831604,619.6036377,,,,,,
14.57333333,127.1293182,534.2385559,587.3258057,,,,,,
14.57666667,127.1117096,532.4590454,556.9577637,,,,,,
14.58,127.094101,530.7762756,528.8305664,,,,,,
14.58333333,127.0764923,529.1929626,502.1495361,,,,,,
14.58666667,127.0588837,527.6854553,476.6466064,,,,,,
14.59,127.0413055,526.2601624,452.5726318,,,,,,
14.59333333,127.0236893,524.8950195,429.7811279,,,,,,
14.59666667,127.0061417,523.5658264,408.40979,,,,,,
14.6,126.9885635,522.2949829,388.5758057,,,,,,
14.60333333,126.9710159,521.0595398,369.8953857,,,,,,
14.60666667,126.9534683,519.8640747,352.3557129,,,,,,
14.61,126.9359207,518.759613,335.7652588,,,,,,
14.61333333,126.918335,517.7666321,319.6409912,,,,,,
14.61666667,126.9007568,516.855835,304.0235596,,,,,,
14.62,126.8831787,515.9546509,289.0986328,,,,,,
14.62333333,126.8656311,515.0706482,275.3983154,,,,,,
14.62666667,126.848053,514.2391663,262.5289307,,,,,,
14.63,126.8305054,513.4459534,250.097168,,,,,,
14.63333333,126.8129807,512.6856689,238.3765869,,,,,,
