モジュール,DSC,,,,,,,,
チャンネル,DSC7020,,,,,,,,
データ名,TGS_5Kpm_9.2mg_20241115,,,,,,,,
測定日時,2024/11/15 14:19:48,,,,,,,,
サンプル名,TGS,,,,,,,,
サンプル質量,9.2,mg,,,,,,,
リファレンス名,Al pan,,,,,,,,
リファレンス質量,22.9,mg,,,,,,,
温度プログラム,,Cel,Cel,Cel/min,min,s,ガス１,ガス２,ストアー
,1,-13,72,5,3,0.2,On,Off,On
,2,72,-13,5,5,0.2,On,Off,On
,温度プログラムモード,ランプ,,,,,,,
,冷却ユニット,全自動ガス冷却,,,,,,,
オペレータ名,伊藤,,,,,,,,
組織名,,,,,,,,,
コメント,オペレータ: 伊藤,,,,,,,,
,ガス1: N2,,,,,,,,
,パン: Al,,,,,,,,
,,,,,,,,,
,,,,,,,,,
面積,,,,,,,,,
TGS_5Kpm_9.2mg_20241115  DSC,,,,,,,,,
No.,DeltaH,,,,,,,,
,mJ/mg,,,,,,,,
1,-1.266645444,,,,,,,,
2,1.004942504,,,,,,,,
,,,,,,,,,
Time,Temp.,DSC,DDSC,,,,,,
36.28,-10.75433445,928.512146,17.95239258,,,,,,
36.28333333,-10.77046967,928.4047852,20.25219727,,,,,,
36.28666667,-10.78662109,928.3066406,22.69995117,,,,,,
36.29,-10.80278778,928.2112427,25.54467773,,,,,,
36.29333333,-10.81895542,928.1112671,28.70581055,,,,,,
36.29666667,-10.83512211,927.9974365,31.69848633,,,,,,
36.3,-10.85127354,927.8833008,33.98583984,,,,,,
36.30333333,-10.86745644,927.7713013,33.50463867,,,,,,
36.30666667,-10.88363934,927.6608887,32.94287109,,,,,,
36.31,-10.89982224,927.5681152,32.31884766,,,,,,
36.31333333,-10.91598892,927.4851685,31.73364258,,,,,,
36.31666667,-10.93217182,927.3945313,31.22607422,,,,,,
36.32,-10.94832325,927.2969971,30.73901367,,,,,,
36.32333333,-10.96448994,927.192749,30.25561523,,,,,,
36.32666667,-10.98064137,927.0847168,29.9362793,,,,,,
36.33,-10.99677658,926.9727783,29.8059082,,,,,,
36.33333333,-11.01294422,926.8500366,29.765625,,,,,,
36.33666667,-11.0290947,926.7261353,29.68945313,,,,,,
36.34,-11.04522991,926.6238403,29.58764648,,,,,,
36.34333333,-11.06136608,926.524292,29.55981445,,,,,,
36.34666667,-11.07751656,926.4260864,29.45947266,,,,,,
36.35,-11.0936842,926.3337402,29.41699219,,,,,,
36.35333333,-11.10985088,926.2369385,29.63818359,,,,,,
36.35666667,-11.12600231,926.1403809,29.91430664,,,,,,
36.36,-11.142169,926.0498047,30.09301758,,,,,,
36.36333333,-11.1583519,925.9715576,30.05932617,,,,,,
36.36666667,-11.1745348,925.8990479,29.82128906,,,,,,
36.37,-11.1907177,925.8189697,29.44775391,,,,,,
36.37333333,-11.20688534,925.7293701,29.04931641,,,,,,
36.37666667,-11.22305202,925.6330566,28.6875,,,,,,
36.38,-11.23925114,925.5283203,28.50439453,,,,,,
36.38333333,-11.25543404,925.4190063,28.40332031,,,,,,
36.38666667,-11.27163219,925.3109741,28.1953125,,,,,,
36.39,-11.28779984,925.2102661,28.05981445,,,,,,
36.39333333,-11.30399799,925.1094971,27.85986328,,,,,,
36.39666667,-11.32018089,925.0032349,27.56982422,,,,,,
36.4,-11.33634853,924.8926392,27.25708008,,,,,,
36.40333333,-11.35253048,924.7880859,27.08569336,,,,,,
36.40666667,-11.36868191,924.6959839,27.1340332,,,,,,
36.41,-11.38486481,924.6141968,27.15966797,,,,,,
36.41333333,-11.40104771,924.5356445,27.09887695,,,,,,
36.41666667,-11.41721535,924.4451294,27.00512695,,,,,,
36.42,-11.43339825,924.3456421,26.77880859,,,,,,
36.42333333,-11.44956493,924.2515869,26.33203125,,,,,,
36.42666667,-11.46573162,924.1658325,25.86987305,,,,,,
36.43,-11.48189926,924.0828857,25.57104492,,,,,,
36.43333333,-11.49804974,924.0020752,25.28979492,,,,,,
36.43666667,-11.51420116,923.927002,25.05541992,,,,,,
36.44,-11.53033638,923.8560181,24.91186523,,,,,,
36.44333333,-11.54647255,923.788269,24.80126953,,,,,,
36.44666667,-11.56260777,923.713562,24.87817383,,,,,,
36.45,-11.57872677,923.6356201,25.0480957,,,,,,
36.45333333,-11.59486294,923.5577393,25.20483398,,,,,,
36.45666667,-11.61099815,923.4745483,25.20336914,,,,,,
36.46,-11.62713337,923.3897095,24.92871094,,,,,,
36.46333333,-11.64323711,923.3135986,24.52954102,,,,,,
36.46666667,-11.65935612,923.2453003,24.33837891,,,,,,
36.47,-11.67545986,923.1690063,24.33105469,,,,,,
36.47333333,-11.69156361,923.0905151,24.38598633,,,,,,
36.47666667,-11.70765209,923.0133057,24.46582031,,,,,,
36.48,-11.72375584,922.9213257,24.60058594,,,,,,
36.48333333,-11.73985958,922.8225098,24.85693359,,,,,,
36.48666667,-11.75596333,922.7200317,25.09130859,,,,,,
36.49,-11.77209854,922.6160278,25.17333984,,,,,,
36.49333333,-11.78821754,922.5195923,25.23339844,,,,,,
36.49666667,-11.80435276,922.4328003,25.27661133,,,,,,
36.5,-11.82044125,922.3533936,25.23339844,,,,,,
36.50333333,-11.83654499,922.2856445,25.09716797,,,,,,
36.50666667,-11.85264874,922.2182007,24.9675293,,,,,,
36.51,-11.86876774,922.138916,24.8840332,,,,,,
36.51333333,-11.88487148,922.0534058,24.73242188,,,,,,
36.51666667,-11.9010067,921.9667358,24.71337891,,,,,,
36.52,-11.91715813,921.883728,24.59106445,,,,,,
36.52333333,-11.93329334,921.7963257,24.1472168,,,,,,
36.52666667,-11.9494133,921.7055664,23.52685547,,,,,,
36.53,-11.96554852,921.618042,22.8684082,,,,,,
36.53333333,-11.98168373,921.5357666,22.41577148,,,,,,
36.53666667,-11.99783516,921.4522705,22.22094727,,,,,,
36.54,-12.01395512,921.3692627,22.15136719,,,,,,
36.54333333,-12.03010559,921.2915649,22.19824219,,,,,,
36.54666667,-12.04624176,921.2288818,22.40771484,,,,,,
36.55,-12.06239223,921.1672363,22.50439453,,,,,,
36.55333333,-12.0785284,921.1019897,22.42382813,,,,,,
36.55666667,-12.09469509,921.0315552,22.23266602,,,,,,
36.56,-12.11084652,920.9556274,22.09790039,,,,,,
36.56333333,-12.12701321,920.8879395,21.98730469,,,,,,
36.56666667,-12.14319611,920.8348389,21.84521484,,,,,,
36.57,-12.15936279,920.7877808,21.74853516,,,,,,
36.57333333,-12.17554569,920.7321777,21.67456055,,,,,,
36.57666667,-12.19171333,920.6617432,21.69799805,,,,,,
36.58,-12.20786476,920.5847168,21.81152344,,,,,,
36.58333333,-12.22403145,920.5075073,21.99462891,,,,,,
36.58666667,-12.24019814,920.4276123,22.36157227,,,,,,
36.59,-12.25636578,920.3446655,22.80834961,,,,,,
36.59333333,-12.27253246,920.2654419,23.20385742,,,,,,
36.59666667,-12.28871536,920.1921997,23.57080078,,,,,,
36.6,-12.30488205,920.1209717,23.8125,,,,,,
36.60333333,-12.32103348,920.0460205,24.14648438,,,,,,
36.60666667,-12.33718491,919.9703979,24.6159668,,,,,,
36.61,-12.35333633,919.8894043,25.10375977,,,,,,
36.61333333,-12.36947155,919.8093262,25.42016602,,,,,,
36.61666667,-12.38560677,919.7297974,25.5,,,,,,
36.62,-12.40174198,919.6398926,25.46191406,,,,,,
36.62333333,-12.4178772,919.545166,25.48242188,,,,,,
36.62666667,-12.43399715,919.4456177,25.52636719,,,,,,
36.63,-12.4501009,919.3460693,25.56005859,,,,,,
36.63333333,-12.46622086,919.2502441,25.73876953,,,,,,
36.63666667,-12.4823246,919.1517334,25.96875,,,,,,
36.64,-12.49841213,919.0568848,26.12695313,,,,,,
36.64333333,-12.51448441,918.9590454,26.24633789,,,,,,
36.64666667,-12.53057671,918.8571777,26.39868164,,,,,,
36.65,-12.54673195,918.7623291,26.51147461,,,,,,
36.65333333,-12.56288624,918.6801147,26.49682617,,,,,,
36.65666667,-12.57904053,918.6082153,26.57299805,,,,,,
36.66,-12.59519577,918.5383301,26.671875,,,,,,
36.66333333,-12.61136627,918.4628296,26.67626953,,,,,,
36.66666667,-12.62752151,918.3817749,26.62939453,,,,,,
36.67,-12.64369202,918.2997437,26.59350586,,,,,,
36.67333333,-12.65986252,918.2089233,26.74584961,,,,,,
36.67666667,-12.67603302,918.1103516,26.87182617,,,,,,
36.68,-12.69218826,918.0209351,26.89233398,,,,,,
36.68333333,-12.70832634,917.9385376,26.86450195,,,,,,
36.68666667,-12.72444916,917.8531494,26.68798828,,,,,,
36.69,-12.7406044,917.7640381,26.5378418,,,,,,
36.69333333,-12.75675869,917.680603,26.58325195,,,,,,
36.69666667,-12.7729454,917.5994263,26.8894043,,,,,,
36.7,-12.78911591,917.510376,27.32885742,,,,,,
36.70333333,-12.80528641,917.4163208,27.72509766,,,,,,
36.70666667,-12.82145786,917.3235474,28.00048828,,,,,,
36.71,-12.83764362,917.229187,28.16894531,,,,,,
36.71333333,-12.85384655,917.1253662,28.19824219,,,,,,
36.71666667,-12.87006474,917.0142822,28.09423828,,,,,,
36.72,-12.88626766,916.9116211,28.07299805,,,,,,
36.72333333,-12.90248585,916.8154907,28.20629883,,,,,,
36.72666667,-12.91872025,916.7268677,28.28833008,,,,,,
36.73,-12.93493938,916.640625,28.26049805,,,,,,
36.73333333,-12.95115757,916.5518188,28.25683594,,,,,,
36.73666667,-12.96734428,916.4542847,28.38354492,,,,,,
36.74,-12.98357868,916.3497925,28.50439453,,,,,,
36.74333333,-12.9997654,916.243042,28.54248047,,,,,,
36.74666667,-13.01596737,916.1399536,28.5637207,,,,,,
36.75,-13.03215408,916.0401001,28.57250977,,,,,,
36.75333333,-13.04835701,915.9493408,28.47583008,,,,,,
36.75666667,-13.06455898,915.862793,28.17260742,,,,,,
36.76,-13.08076191,915.7722168,27.91113281,,,,,,
36.76333333,-13.09694862,915.6765747,27.73608398,,,,,,
36.76666667,-13.11316681,915.583313,27.60205078,,,,,,
36.77,-13.12938499,915.4962158,27.44384766,,,,,,
36.77333333,-13.14560318,915.4104004,27.29223633,,,,,,
36.77666667,-13.16182232,915.3215942,27.19335938,,,,,,
36.78,-13.17805672,915.2280884,27.11206055,,,,,,
36.78333333,-13.1942749,915.1329346,26.90258789,,,,,,
36.78666667,-13.21047783,915.0369873,26.63525391,,,,,,
36.79,-13.22671223,914.9425049,26.46020508,,,,,,
36.79333333,-13.2429142,914.8502197,26.39648438,,,,,,
36.79666667,-13.25913239,914.7636108,26.47338867,,,,,,
36.8,-13.2753191,914.6791382,26.56713867,,,,,,
36.80333333,-13.2914896,914.5930786,26.47192383,,,,,,
36.80666667,-13.30766106,914.5103149,26.27783203,,,,,,
36.81,-13.32381535,914.4324951,26.18994141,,,,,,
36.81333333,-13.34000206,914.3607788,26.18774414,,,,,,
36.81666667,-13.35618877,914.2818604,26.1027832,,,,,,
36.82,-13.37239075,914.1912842,26.00097656,,,,,,
36.82333333,-13.38857746,914.09729,25.93945313,,,,,,
36.82666667,-13.40476418,914.0130005,25.90136719,,,,,,
36.83,-13.42093468,913.9285889,25.875,,,,,,
36.83333333,-13.4371376,913.8391724,25.79077148,,,,,,
36.83666667,-13.45335579,913.7477417,25.61791992,,,,,,
36.84,-13.4695425,913.6516724,25.48681641,,,,,,
36.84333333,-13.48571301,913.5599365,25.30004883,,,,,,
36.84666667,-13.50191593,913.4789429,25.08837891,,,,,,
36.85,-13.51810265,913.3986816,24.93676758,,,,,,
36.85333333,-13.53428936,913.3137207,24.94482422,,,,,,
36.85666667,-13.55049133,913.2306519,25.03198242,,,,,,
36.86,-13.56666183,913.151062,25.05322266,,,,,,
36.86333333,-13.58284855,913.064209,24.94628906,,,,,,
36.86666667,-13.59903526,912.9730835,24.88842773,,,,,,
36.87,-13.61522198,912.8795776,24.85400391,,,,,,
36.87333333,-13.63137627,912.7885132,24.75146484,,,,,,
36.87666667,-13.64754772,912.7080688,24.62402344,,,,,,
36.88,-13.6636858,912.6345215,24.49584961,,,,,,
36.88333333,-13.67984104,912.5620728,24.23364258,,,,,,
36.88666667,-13.69604301,912.4939575,23.98095703,,,,,,
36.89,-13.71222973,912.4269409,23.80737305,,,,,,
36.89333333,-13.72840023,912.355957,23.70849609,,,,,,
36.89666667,-13.74455547,912.2783203,23.68725586,,,,,,
36.9,-13.76074219,912.1936646,23.70556641,,,,,,
36.90333333,-13.77688122,912.1073608,23.64916992,,,,,,
36.90666667,-13.79306698,912.0219116,23.44848633,,,,,,
36.91,-13.80923843,911.9398804,23.21411133,,,,,,
36.91333333,-13.82542419,911.8609619,22.97167969,,,,,,
36.91666667,-13.84161091,911.7822266,22.81494141,,,,,,
36.92,-13.85778141,911.7001343,22.79736328,,,,,,
36.92333333,-13.87393665,911.6201172,22.93725586,,,,,,
36.92666667,-13.89009094,911.552002,23.23535156,,,,,,
36.93,-13.90624619,911.4884644,23.46313477,,,,,,
36.93333333,-13.92240047,911.4197388,23.56640625,,,,,,
36.93666667,-13.93857193,911.3395386,23.61694336,,,,,,
36.94,-13.95474243,911.2559814,23.68579102,,,,,,
36.94333333,-13.97089672,911.1763306,23.68505859,,,,,,
36.94666667,-13.98705196,911.1008911,23.68725586,,,,,,
36.95,-14.00319004,911.0287476,23.82861328,,,,,,
36.95333333,-14.01932907,910.9553223,23.99487305,,,,,,
36.95666667,-14.03549957,910.8823242,22.98486328,,,,,,
36.96,-14.05167007,910.8087769,21.14868164,,,,,,
36.96333333,-14.06784153,910.7310791,20.54663086,,,,,,
36.96666667,-14.08402729,910.6386108,20.87768555,,,,,,
36.97,-14.10018253,910.5467529,21.27905273,,,,,,
36.97333333,-14.11635303,910.4661865,21.6394043,,,,,,
36.97666667,-14.13252354,910.3902588,21.9440918,,,,,,
36.98,-14.14871025,910.3068848,22.25610352,,,,,,
36.98333333,-14.16491318,910.2193604,22.68896484,,,,,,
36.98666667,-14.18109989,910.1339111,23.27050781,,,,,,
36.99,-14.19727039,910.0444946,23.97070313,,,,,,
36.99333333,-14.21342468,909.9412231,24.71411133,,,,,,
36.99666667,-14.22957993,909.8963013,25.47729492,,,,,,
37,-14.24573421,909.9334106,26.29614258,,,,,,
37.00333333,-14.26185703,909.9908447,27.20214844,,,,,,
37.00666667,-14.27799606,909.8967896,28.22167969,,,,,,
37.01,-14.29411888,909.7947388,29.64477539,,,,,,
37.01333333,-14.31028938,909.6999512,31.82006836,,,,,,
37.01666667,-14.32644463,909.6030884,34.29418945,,,,,,
37.02,-14.34261513,909.4988403,36.74194336,,,,,,
37.02333333,-14.35878563,909.3846436,39.234375,,,,,,
37.02666667,-14.37493992,909.2630005,42.20507813,,,,,,
37.03,-14.39109516,909.1333618,45.61669922,,,,,,
37.03333333,-14.40724945,909.0003052,49.54467773,,,,,,
37.03666667,-14.42340469,908.864563,54.14648438,,,,,,
37.04,-14.43955898,908.7255859,60.45703125,,,,,,
37.04333333,-14.4556818,908.5809326,68.34375,,,,,,
37.04666667,-14.47178936,908.4232788,75.71557617,,,,,,
37.05,-14.48792744,908.2348633,82.62011719,,,,,,
37.05333333,-14.504035,907.9923096,89.95385742,,,,,,
37.05666667,-14.52015781,907.711792,98.17089844,,,,,,
37.06,-14.53626442,907.4296265,107.3605957,,,,,,
37.06333333,-14.55235577,907.144104,117.2592773,,,,,,
37.06666667,-14.5684309,906.831665,127.7937012,,,,,,
37.07,-14.58445835,906.4790649,139.0927734,,,,,,
37.07333333,-14.60048485,906.0855713,151.4414063,,,,,,
37.07666667,-14.61652851,905.6323242,164.9069824,,,,,,
37.08,-14.63253975,905.1348877,179.3649902,,,,,,
37.08333333,-14.64851952,904.585083,194.7502441,,,,,,
37.08666667,-14.66449833,903.9666138,211.1411133,,,,,,
37.09,-14.68043041,903.3006592,228.4379883,,,,,,
37.09333333,-14.69633007,902.6118774,246.4980469,,,,,,
37.09666667,-14.71222973,901.8717041,264.9543457,,,,,,
37.1,-14.72805023,901.0484619,284.3847656,,,,,,
37.10333333,-14.74383831,900.145813,305.2163086,,,,,,
37.10666667,-14.75959492,899.1813965,327.2980957,,,,,,
37.11,-14.77528763,898.1517334,350.2734375,,,,,,
37.11333333,-14.79096413,897.0401001,374.1071777,,,,,,
37.11666667,-14.80659389,895.829834,398.5693359,,,,,,
37.12,-14.82215881,894.5296631,423.5419922,,,,,,
37.12333333,-14.83767605,893.147522,449.2368164,,,,,,
37.12666667,-14.85317802,891.6789551,475.2758789,,,,,,
37.13,-14.86858368,890.1166382,501.8151855,,,,,,
37.13333333,-14.88394165,888.451416,529.4567871,,,,,,
37.13666667,-14.89922047,886.6867676,558.3149414,,,,,,
37.14,-14.91443539,884.8372803,587.8410645,,,,,,
37.14333333,-14.92960167,882.8768921,617.690918,,,,,,
37.14666667,-14.94470501,880.8009644,647.8278809,,,,,,
37.15,-14.95971298,878.6073608,678.3735352,,,,,,
37.15333333,-14.97465706,876.3059082,709.2451172,,,,,,
37.15666667,-14.98953724,873.8945313,740.1745605,,,,,,
37.16,-15.00432205,871.385437,771.1750488,,,,,,
37.16333333,-15.01902676,868.7749023,802.5673828,,,,,,
37.16666667,-15.03368378,866.0662842,834.5449219,,,,,,
37.17,-15.04821301,863.2630005,866.8879395,,,,,,
37.17333333,-15.06266308,860.3447266,899.3496094,,,,,,
37.17666667,-15.07705021,857.2984619,931.6743164,,,,,,
37.18,-15.09132481,854.1194458,963.9067383,,,,,,
37.18333333,-15.10551929,850.8207397,995.6835938,,,,,,
37.18666667,-15.11961937,847.4193726,1026.899414,,,,,,
37.19,-15.13357544,843.9275513,1057.987793,,,,,,
37.19333333,-15.14745235,840.3361816,1088.724609,,,,,,
37.19666667,-15.16123295,836.6473389,1119.056396,,,,,,
37.2,-15.1748867,832.8591919,1149.173584,,,,,,
37.20333333,-15.18842793,828.9628296,1179.00293,,,,,,
37.20666667,-15.20187473,824.9402466,1208.320313,,,,,,
37.21,-15.21517754,820.7879028,1237.504395,,,,,,
37.21333333,-15.22836876,816.5236816,1266.464355,,,,,,
37.21666667,-15.24143314,812.1564941,1294.652344,,,,,,
37.22,-15.25440121,807.7035522,1321.919678,,,,,,
37.22333333,-15.26725864,803.1792603,1348.344727,,,,,,
37.22666667,-15.27998734,798.6004639,1373.932617,,,,,,
37.23,-15.29257393,793.9284058,1398.752197,,,,,,
37.23333333,-15.30504799,789.1565552,1422.945557,,,,,,
37.23666667,-15.31739521,784.3114014,1446.522949,,,,,,
37.24,-15.32959938,779.3838501,1469.643311,,,,,,
37.24333333,-15.3416748,774.3726196,1492.179199,,,,,,
37.24666667,-15.3536396,769.2992554,1513.518311,,,,,,
37.25,-15.36546135,764.1570435,1533.409424,,,,,,
37.25333333,-15.37713909,758.925293,1551.859131,,,,,,
37.25666667,-15.38872147,753.6221924,1569.158203,,,,,,
37.26,-15.40016079,748.2651367,1585.473633,,,,,,
37.26333333,-15.41142368,742.8501587,1600.951172,,,,,,
37.26666667,-15.42257595,737.3835449,1616.190674,,,,,,
37.27,-15.43356895,731.8839722,1631.124023,,,,,,
37.27333333,-15.44446659,726.3502808,1644.718506,,,,,,
37.27666667,-15.45523643,720.7692871,1657.179199,,,,,,
37.28,-15.46584702,715.1361694,1668.843018,,,,,,
37.28333333,-15.47636127,709.44104,1679.4646,,,,,,
37.28666667,-15.48673344,703.7102051,1689.026367,,,,,,
37.29,-15.49699306,697.9700317,1698.019775,,,,,,
37.29333333,-15.50710964,692.2208252,1706.199463,,,,,,
37.29666667,-15.51714706,686.4709473,1712.978394,,,,,,
37.3,-15.52704048,680.7034912,1718.660156,,,,,,
37.30333333,-15.53682232,674.9291382,1723.510986,,,,,,
37.30666667,-15.54646111,669.1327515,1727.448853,,,,,,
37.31,-15.5559721,663.2859497,1730.713257,,,,,,
37.31333333,-15.56534004,657.4197388,1733.501953,,,,,,
37.31666667,-15.57458019,651.5687866,1735.863281,,,,,,
37.32,-15.5836935,645.7182922,1737.5625,,,,,,
37.32333333,-15.59269524,639.8583069,1738.151001,,,,,,
37.32666667,-15.60158443,634.0107117,1737.40686,,,,,,
37.33,-15.61033154,628.1670227,1735.879395,,,,,,
37.33333333,-15.61898232,622.3022461,1733.712524,,,,,,
37.33666667,-15.62752151,616.4446106,1731.106201,,,,,,
37.34,-15.63593292,610.6287537,1728.348633,,,,,,
37.34333333,-15.6442337,604.8318481,1725.369507,,,,,,
37.34666667,-15.6524229,599.0512695,1722.028931,,,,,,
37.35,-15.66049957,593.2879944,1717.604736,,,,,,
37.35333333,-15.66848183,587.5372314,1711.715332,,,,,,
37.35666667,-15.6763525,581.7883606,1705.171143,,,,,,
37.36,-15.68409443,576.0342102,1698.366943,,,,,,
37.36333333,-15.69175816,570.3006897,1691.001343,,,,,,
37.36666667,-15.69930935,564.6141357,1683.187134,,,,,,
37.37,-15.70674992,558.9845276,1675.266724,,,,,,
37.37333333,-15.71406269,553.3961487,1666.962524,,,,,,
37.37666667,-15.72127914,547.8519897,1657.90979,,,,,,
37.38,-15.72836876,542.3244629,1648.48645,,,,,,
37.38333333,-15.73534679,536.7966919,1638.957275,,,,,,
37.38666667,-15.74224567,531.2807922,1629.05603,,,,,,
37.39,-15.74901676,525.7991028,1618.890015,,,,,,
37.39333333,-15.75570774,520.3851013,1608.404663,,,,,,
37.39666667,-15.76228714,515.0472107,1597.606201,,,,,,
37.4,-15.7688036,509.7505188,1586.178955,,,,,,
37.40333333,-15.77520847,504.4878845,1574.048584,,,,,,
37.40666667,-15.78151703,499.2650452,1561.495239,,,,,,
37.41,-15.78773022,494.0737915,1549.083984,,,,,,
37.41333333,-15.79386425,488.9006958,1536.87854,,,,,,
37.41666667,-15.79990196,483.7583618,1524.702393,,,,,,
37.42,-15.80582905,478.6776733,1512.441284,,,,,,
37.42333333,-15.81167603,473.6489258,1499.451416,,,,,,
37.42666667,-15.81744289,468.6610107,1485.598389,,,,,,
37.43,-15.8231144,463.7175903,1471.349854,,,,,,
37.43333333,-15.82870674,458.8139038,1457.158081,,,,,,
37.43666667,-15.83421898,453.9493713,1443.249512,,,,,,
37.44,-15.83965206,449.122345,1429.711914,,,,,,
37.44333333,-15.84498882,444.3518677,1416.166748,,,,,,
37.44666667,-15.85023022,439.6511536,1402.554688,,,,,,
37.45,-15.85540867,435.0105286,1388.764648,,,,,,
37.45333333,-15.8604908,430.4028015,1374.574219,,,,,,
37.45666667,-15.86550903,425.8313293,1359.920288,,,,,,
37.46,-15.87046337,421.3001404,1344.994385,,,,,,
37.46333333,-15.87533855,416.8190613,1330.11731,,,,,,
37.46666667,-15.88014984,412.4123535,1315.334229,,,,,,
37.47,-15.88486576,408.0736694,1300.62854,,,,,,
37.47333333,-15.88948631,403.7795105,1285.690918,,,,,,
37.47666667,-15.89407444,399.5393372,1270.398682,,,,,,
37.48,-15.8985672,395.3424377,1254.833862,,,,,,
37.48333333,-15.90301228,391.1711884,1239.198975,,,,,,
37.48666667,-15.90736198,387.0404968,1223.890625,,,,,,
37.49,-15.91167927,382.9568176,1209.169556,,,,,,
37.49333333,-15.91591644,378.9298553,1194.576416,,,,,,
37.49666667,-15.92007542,374.9588776,1179.573853,,,,,,
37.5,-15.92416954,371.052887,1164.477051,,,,,,
37.50333333,-15.92823219,367.2157288,1149.553711,,,,,,
37.50666667,-15.93223095,363.4229126,1134.944336,,,,,,
37.51,-15.93616581,359.6623383,1120.711182,,,,,,
37.51333333,-15.94005299,355.950058,1106.62793,,,,,,
37.51666667,-15.94389248,352.3072815,1092.681641,,,,,,
37.52,-15.94766903,348.728714,1079.080566,,,,,,
37.52333333,-15.95136452,345.2058258,1065.439819,,,,,,
37.52666667,-15.95502949,341.7284088,1051.647217,,,,,,
37.53,-15.95864582,338.2793732,1037.810669,,,,,,
37.53333333,-15.96223068,334.8510895,1024.098999,,,,,,
37.53666667,-15.96576691,331.4764404,1010.607056,,,,,,
37.54,-15.96922398,328.1635742,997.3476563,,,,,,
37.54333333,-15.97263336,324.884613,984.4958496,,,,,,
37.54666667,-15.97597885,321.6358795,971.9395752,,,,,,
37.55,-15.97927761,318.4296875,959.3664551,,,,,,
37.55333333,-15.9825592,315.2682953,946.5267334,,,,,,
37.55666667,-15.9857769,312.1448059,933.9486694,,,,,,
37.56,-15.98894787,309.0516968,922.0263062,,,,,,
37.56333333,-15.99208641,305.9850922,910.3543701,,,,,,
37.56666667,-15.99516106,302.9584198,898.9716797,,,,,,
37.57,-15.99820423,299.9798584,887.7087402,,,,,,
37.57333333,-16.00119972,297.0462799,876.0324097,,,,,,
37.57666667,-16.00416183,294.1523743,864.1895752,,,,,,
37.58,-16.00707817,291.2975922,852.8355103,,,,,,
37.58333333,-16.0099144,288.4804077,841.8418579,,,,,,
37.58666667,-16.01274872,285.6994019,830.7052002,,,,,,
37.59,-16.01550674,282.9494324,819.5912476,,,,,,
37.59333333,-16.01823044,280.2485199,808.8874512,,,,,,
37.59666667,-16.02092171,277.6038971,798.4925537,,,,,,
37.6,-16.02353477,274.9798889,787.9546509,,,,,,
37.60333333,-16.02610016,272.3811417,777.0423584,,,,,,
37.60666667,-16.02863312,269.821167,766.0050659,,,,,,
37.61,-16.03111839,267.2811203,755.1729736,,,,,,
37.61333333,-16.03355598,264.7852249,744.6645508,,,,,,
37.61666667,-16.03591347,262.3441162,734.2961426,,,,,,
37.62,-16.03824043,259.9400864,724.0889893,,,,,,
37.62333333,-16.04051781,257.5526276,714.0883789,,,,,,
37.62666667,-16.04277992,255.1928329,703.9744873,,,,,,
37.63,-16.04499626,252.8765564,693.7531738,,,,,,
37.63333333,-16.04719353,250.5811844,683.7844238,,,,,,
37.63666667,-16.04932785,248.2951813,674.4984131,,,,,,
37.64,-16.05143166,246.0391617,665.6087646,,,,,,
37.64333333,-16.05350304,243.8401566,656.5638428,,,,,,
37.64666667,-16.05552673,241.6921768,647.7625732,,,,,,
37.65,-16.05753326,239.5792999,638.9799805,,,,,,
